t,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50
5.69E+00,-0.012167057,-0.079604353,-0.03606634,-0.104372653,0.038792879,-0.005045776,-0.055991017,-0.050605719,-0.091485761,0.070613742,-0.099566618,0.059577686,-0.043281464,0.002073548,-0.036046564,0.072994777,0.044762786,0.01198379,0.050362586,-0.044221849,0.057530913,0.003283648,0.06966913,0.082375819,-0.021168112,-0.077106039,0.006312698,-0.01220347,0.164399437,0.063582804,-0.015292478,0.013328099,0.019496577,0.043826805,0.065866803,0.045162566,0.015679461,0.053702077,0.148403854,-0.076060209,-0.095592356,0.019905426,-0.090329851,-0.078319339,0.00485558,-0.013376862,-0.026871814,0.132747628,0.077121458,0.06119092
5.69E+00,0.050674061,0.084749927,-0.0415915,0.019081073,-0.046362453,-0.067433876,-0.106523799,0.004458725,0.018202265,-0.109548428,0.065306068,0.025181919,-0.066815687,0.076405526,-0.039604618,-0.033457071,0.067378199,-0.049569495,-0.038109707,0.037665752,-0.014515606,-0.026768168,0.036675835,0.052587488,0.036825632,0.102296318,0.055850178,0.03542319,-0.016116177,0.0373153,-0.050793472,-0.012839472,0.018018506,-0.135927805,0.024307645,-0.098279273,0.019255785,0.017664575,-0.008556971,0.03595077,-0.008164796,-0.007015509,0.035669085,0.040129253,0.02215865,-0.077002981,0.074506173,0.029943459,-0.139007715,0.008697554
5.70E+00,-0.006568528,0.046499129,0.001214942,0.010650353,-0.003527782,-0.040867124,-0.010676859,0.055974115,-0.061322086,0.058756053,-0.003484728,-0.069689895,0.053220085,0.033596698,0.014382464,0.114409715,-0.010339642,-0.005172047,0.047252072,0.080461388,0.027757356,-0.011166352,-0.031240156,0.036061268,0.02137281,-0.059415022,-0.009201307,-0.01441422,-0.002122008,-0.025992879,-0.02918732,0.04410653,0.034702856,0.1043201,-0.079241159,-0.008478577,-0.049031193,0.018972045,0.079173809,0.042683674,0.081378783,0.004460668,-0.008170798,0.037383681,-0.00205216,0.110954167,0.095992217,-0.106919032,-0.03985805,0.007119552
5.71E+00,-0.054574641,0.002714603,-0.060556665,0.052167816,0.057617752,-0.026600848,-0.022228089,0.029862631,0.047560254,-0.049221061,-0.02790891,-0.032484803,0.012592322,0.039329387,-0.093721448,-0.025822225,-0.036684321,0.046298695,0.087469745,-0.089008454,0.014277493,-0.120090272,0.096026499,0.016280566,0.017542351,-0.014667898,0.008856025,-0.01860827,0.038008036,-0.008984867,-0.019157208,0.008686121,0.019476707,0.007851019,0.053702781,-0.067975696,0.029117468,-0.070664641,-0.145349223,-0.009786751,-0.011885525,0.041891425,0.037951009,0.001202284,-0.012676367,-0.003957563,-0.096340476,0.042298814,0.023733172,0.036225484
5.71E+00,0.023070385,-0.064449077,0.005899175,0.026553073,-0.058644315,-0.140972632,-0.094947097,0.040579857,-0.011934707,-0.07386783,-0.02276776,-0.041681529,0.116673178,0.022631915,0.024446816,0.009745907,-0.050416294,0.043367036,-0.009297997,-0.045497494,0.084938584,0.062909089,0.126494139,-0.070004155,0.014937361,-0.102364361,0.047430097,-0.02832767,0.051387277,0.030161325,-0.025569291,0.020298331,0.076176619,-0.005647077,0.110335325,-0.041635448,-0.02287575,0.011151679,-0.106395777,0.137293962,-0.051487545,-0.010266591,0.097241368,0.038153923,-0.010577548,-0.094032461,-0.021975836,0.016577885,-0.124401108,-0.068050701
5.72E+00,-0.055103197,0.020929512,-0.101332236,0.023170195,-0.015326161,0.016869723,-0.01609459,-0.006846645,0.032829695,-0.030238482,-0.069541105,0.102974304,-0.042380587,-0.078437424,0.048043739,-0.062390836,0.045123366,0.031265009,-0.08828208,-0.097396225,-0.046435559,0.039842439,-0.008092808,0.023686421,-0.060514282,0.005489621,0.071997259,-0.017310747,0.042974396,-0.094029292,0.081281826,-0.043982948,0.00823423,-0.108497766,-0.022043854,0.031784699,0.044337334,-0.079554067,0.012244092,-0.010164208,-0.022682461,-0.062662339,-0.033781072,-0.02890672,0.08051295,-0.005397551,-0.023505945,-0.08483515,0.011788228,0.063930212
5.73E+00,-0.082975962,0.021812605,-0.105378747,-0.04290427,-0.040695247,0.042056054,-0.053785687,0.013714413,-0.059880865,-0.029124617,0.028883224,-0.060938505,-0.074522142,0.133978289,0.068916723,0.038048036,0.005602423,-0.108510641,0.045035995,-0.010231036,0.049802068,-0.026761733,0.066629276,-0.080476437,-0.017994998,-4.67E-05,-0.020439484,0.016368177,0.073968313,-0.00901213,0.038364362,-0.020263112,0.020100207,-0.06278876,0.017392567,-0.049986093,0.05927889,0.022135682,-0.034414249,-0.159854294,0.006584676,-0.000311051,0.036225957,-0.024001285,0.047237126,-0.008470732,-0.023747214,-0.015796543,-0.098709615,0.040510029
5.73E+00,-0.041630008,0.021679086,-0.028687949,0.034026091,0.022209877,-0.020912116,-0.030071895,0.072115991,0.013511175,-0.056131085,-0.042793091,0.03160847,0.056543833,0.019280796,0.021732157,-0.031953888,0.136186124,-0.072933145,0.060129352,-0.021429321,0.04150295,-0.013758555,-0.001625806,-0.010984627,-0.053827648,-0.005469183,0.063870667,0.097566634,-0.021073238,-0.024422449,0.084420302,-0.043288142,-0.046687752,0.031357283,-0.101710047,-0.026777311,-0.032180776,-0.056486299,0.09559719,-0.032500058,-0.023267567,0.003006399,-0.025850656,-0.077304934,-0.103900634,-0.001372089,0.098123816,-0.027646386,-0.000269889,0.006473731
5.74E+00,0.016264282,0.008559987,0.017078793,-0.061714568,0.038882666,-0.052994019,-0.046462225,-0.027270564,0.071033096,-0.013914744,0.032871504,-0.013074336,-0.013543256,-0.051741232,0.010249693,0.001602206,-0.106440663,0.045955737,0.042237111,-0.143246515,0.025687189,0.050145395,0.103536255,0.026213257,-0.015869552,0.104270632,-0.010631814,-0.084791222,0.00166242,0.017830131,-0.03989082,-0.024369582,0.016803213,0.029633135,0.030096865,0.06609073,0.005381242,0.006243556,-0.028071894,0.069908886,0.016592232,0.026550792,0.026990154,-0.024290254,0.068533053,-0.034407802,0.089471796,0.035211615,0.047064217,0.032119082
5.74E+00,-0.026647081,-0.001519636,0.099849051,-0.011909181,0.020742132,-0.028918127,-0.00848908,-0.020322424,0.013924738,-0.130482865,-0.046149934,0.037612153,0.017953598,0.060509938,0.030768063,0.020769162,0.007718369,0.014677348,-0.037366567,0.108470818,0.019942387,-0.005411052,0.003157642,-0.073628867,-0.009299003,0.028896619,0.053215987,0.007249404,0.011163338,-0.080532843,-0.004520764,0.004699507,0.071622276,-0.128500573,-0.00245979,0.053787395,-0.001291322,-0.000255081,0.06877164,-0.019134547,-0.026316706,0.004427167,-0.045328693,-0.024444577,-0.024151653,0.044313034,0.012523994,-0.079264956,-0.080932878,0.057702807
5.75E+00,0.065415202,-0.012752629,0.011359066,0.025658301,0.043271923,0.014003869,0.038184394,-0.029505647,0.050339638,-0.059883118,0.141946019,0.051099221,0.025381393,0.042833077,0.027824185,0.080837661,0.119212456,0.010116048,0.036683284,-0.063334694,0.122808295,-0.02206335,-0.00839675,0.01802978,0.018753355,-0.032801401,0.086470846,0.031211881,-0.020817843,0.016592735,-0.158767283,-0.040839547,0.042656749,0.022397625,0.061843759,-0.082485312,-0.134996018,0.012868048,0.04978221,0.028266566,-0.023849818,-0.066483787,0.044028028,0.011829465,0.016200248,-0.045165465,-0.041837056,-0.08729396,-0.026966046,-0.01716283
5.76E+00,-0.041352679,-0.046168918,-0.041543042,-0.013462053,0.044550048,-0.021004443,0.047781385,0.044546379,0.042248681,-0.062068973,-0.057418205,-0.063463159,0.011043599,0.059347869,-0.017256362,0.020011189,0.043136574,0.000453873,-0.043765969,-0.05912698,0.096217158,0.057005667,0.041350498,0.002316591,0.024800389,0.050851608,-0.107041097,-0.034007909,0.125353092,0.057885267,-0.045960285,0.021796716,-0.067691635,0.05312929,0.023195774,-0.025498472,0.027353237,-0.026370556,-0.038710728,-0.038125907,0.008088247,0.125923103,0.010104477,-0.049855904,0.0540656,0.001463002,0.067513395,0.016753775,-0.040608953,-0.041224772
5.76E+00,-0.067246934,0.074252332,0.024415658,-0.029796145,0.077840776,0.043958192,0.081960292,-0.039194538,-0.067320692,-0.036191763,0.036644442,-0.012037125,0.127498438,0.035076606,0.038161884,-0.065161419,-0.002290782,0.040057284,-0.020918618,-0.012999782,-0.09685816,-0.089285095,-0.067872913,-0.007336881,-0.105046474,-0.05002384,0.002705304,-0.029973066,0.131323918,-0.04331714,-0.011821276,-0.008559544,0.015462111,-0.081970073,0.040707563,0.046366863,0.049393409,0.033764206,0.035082692,-0.070585232,-0.042285574,0.004518122,-0.066807523,-0.024679589,-0.009210982,-0.042426825,0.028672863,-0.060392892,0.09045818,0.030284102
5.77E+00,-0.107732121,0.095127793,0.017810165,0.000846978,-0.014864492,-0.039943189,-0.102984588,-0.070516032,-0.001671466,0.006480738,0.059445131,0.003151662,-0.020854138,0.058450825,0.101061077,0.086006142,0.032250194,-0.11986363,0.024674583,0.032627863,0.075450908,0.10999701,0.022026048,-0.017994423,0.096629754,-0.01686487,0.086284012,0.02546293,-0.029946708,-0.002284557,-0.031346139,0.00115242,0.046939034,-0.04949859,0.005078037,-0.001775895,-0.028367929,-0.009582718,-0.028258386,-0.072358556,-0.060118774,-0.049378142,-0.021089192,0.007141598,0.007068078,0.044731011,0.019354754,-0.07261808,-0.006998126,-0.010201668
5.78E+00,0.00063305,-0.062412701,-0.010158406,0.020259534,0.056602322,-0.07001164,-0.0226111,-0.025238974,0.020895508,0.040234434,0.099855668,-0.009617696,-0.016672701,-0.011155888,-0.000851865,-0.023694947,0.022416731,0.004650343,-0.009368605,-0.066748617,0.007529169,0.012306831,0.003236648,0.044553478,-0.036855556,-0.06058673,-0.023406077,0.001702502,-0.000224419,0.09603452,-0.020966881,-0.00727963,-0.140971725,-0.11844197,-0.059427146,0.072915966,0.092894556,-0.024914788,0.108920668,0.041496953,0.077680081,-0.037630329,0.080115567,0.047936402,-0.082412336,-0.060315997,-0.02049246,0.081324596,-0.047220667,-0.039427182
5.78E+00,-0.154539528,0.093942983,-0.059396869,0.028507764,0.046087435,-0.083716799,-0.040982367,-0.069410037,0.038461362,0.130023504,-0.033442064,0.103051854,0.075822547,-0.041654009,-0.035452385,0.073245153,-0.042436648,0.043775616,-0.017367271,-0.055141058,0.086895721,-0.012101854,-0.0238475,0.024312101,0.011463618,-0.026463851,0.030463075,-0.09228787,0.017931137,0.031628937,0.094112255,-0.087453852,-0.068861058,0.003787314,0.030650631,0.035287553,-0.069273708,0.029172782,0.05401147,-0.048287372,-0.092621772,0.011091318,0.011517759,0.074265381,-0.055536948,-0.023367724,0.039585345,-0.062627217,0.012120054,0.038533299
5.79E+00,-0.115614747,-0.042622968,-0.08709806,-0.110137185,-0.012838231,0.032031849,-0.011197987,-0.019378008,-0.017026153,0.097464266,0.066364795,0.017858545,-0.043257959,-0.012282555,-0.034375947,-0.044791167,0.053095796,-0.072503116,-0.078400025,-0.003650502,0.039289701,-0.024051234,-0.049812801,0.073116445,-0.018311159,0.004110797,-0.088861062,-0.019327449,-0.004849162,-0.005901095,0.007712414,0.071026193,0.010244731,-0.002304092,0.036746272,-0.046902273,0.062599395,-0.03911176,0.056997142,0.052641342,-0.050423168,0.007592997,0.06048113,-0.007475426,-0.000736687,0.011986586,-0.011340324,0.016357603,0.049129032,0.028612441
5.79E+00,-0.032730056,-0.027123095,-0.140006639,-0.097903482,0.036824487,0.096268361,-0.04892419,0.007806323,-0.001629238,-0.025342463,-0.050111281,-0.034426776,0.073305462,-0.11722093,-0.019529525,0.097410538,-0.111052783,-0.032334716,0.077574906,-0.022481957,-0.01088064,0.079315387,-0.024645545,-0.066046,-0.048053477,-0.027026012,-0.035151174,-0.047747234,0.005201184,0.025958466,0.003374859,-0.046560446,0.012572763,-0.075999313,0.092629529,0.097417849,0.009200237,-0.022146292,0.012194833,-0.043300616,-0.07483613,-0.050225381,0.047121446,-0.120577434,-0.009551138,-0.037710164,-0.003573804,0.0056692,-0.014320963,-0.018127622
5.80E+00,0.050074319,-0.005219677,-0.003011427,-0.001224523,-0.016259525,0.069402481,-0.087137872,-0.032997846,0.016117266,0.056369348,0.055898754,0.027318419,0.052236112,-0.030440241,-0.036356363,0.044220328,0.018327667,0.012369146,-0.015723965,0.000125042,-0.086105744,-0.01139214,0.007284998,0.000275286,0.122411781,0.011544494,0.002849528,0.074566709,-0.030404564,-0.012245823,-0.051499414,0.031177835,0.024930039,-0.019196792,0.098023423,0.016948096,-0.014831204,0.027237782,0.062460829,-0.09466938,0.037590357,0.027725852,0.085116014,-0.004628382,-0.013763867,0.074341182,0.04282107,0.002039268,0.032802307,0.036996158
5.81E+00,0.012062658,-0.045471518,0.065432944,-0.0136687,0.014251783,-0.003959636,-0.053566035,0.047862443,0.08436101,-0.116248547,0.05736285,-0.000682345,0.05248984,-0.073042314,-0.026182511,0.01147991,-0.111477196,-0.015283323,0.06205309,-0.021057079,-0.008755953,-0.063247259,-0.036271771,0.012777712,-0.047018073,0.02601423,-0.021574841,-0.018488853,-0.011969108,-0.06534004,-0.113400207,-0.098519047,0.036529435,0.024871416,-0.005797692,-0.047311659,-0.081414006,0.053892281,-0.053781684,-0.073277687,0.00935948,-0.003371901,-0.050262146,-0.038746309,0.037581942,0.093489289,-0.08809094,0.001543464,0.014414091,0.048935275
5.81E+00,-0.015523608,-0.012329653,0.099528876,0.137341109,-0.012400015,-0.024570949,-0.013690446,-0.039381051,0.085776137,0.00288513,0.007479148,0.01387315,-0.002781817,-0.05376776,-0.064052348,-0.039925262,0.037219426,0.044490494,0.075563135,0.087042201,0.049543131,-0.1001646,0.041479694,-0.014214232,-0.008173911,-0.031557408,-0.024974682,0.005815515,0.081965178,0.077023688,0.074734653,0.060533784,0.093235391,0.048249695,0.040703483,0.048611224,-0.061408709,0.063961345,0.103951636,0.050002774,0.072639309,0.027875749,-0.023917014,0.002192004,0.07567015,-0.104350041,-0.035426712,0.028067757,0.048870999,-0.040924423
5.82E+00,0.040168057,-0.007984278,0.034526,0.020228372,-0.011539544,-0.11264008,0.005646678,-0.022094142,-0.091533194,0.050776696,0.06234538,0.03018349,-0.101923869,-0.033211579,0.033147875,-0.057014787,0.062775074,0.113438555,0.038570549,0.012356002,-0.007928061,0.040238098,-0.139343887,0.092929113,0.009883616,-0.010443435,0.041950294,0.013767665,-0.032918272,-0.081058949,-0.041366385,-0.029976686,-0.057647423,-0.08269169,0.083246835,0.031204471,-0.012315607,0.029061808,-0.017623518,0.007663732,-0.003564963,-0.062926108,-0.022008656,-0.009013041,-0.025953796,0.044992419,-0.041609335,0.086046063,0.026035147,-0.01667969
5.83E+00,0.069726651,-0.074154275,0.028698876,-0.01472043,-0.010293135,-0.068171641,-0.029903195,-0.116470158,0.008849186,0.054612705,0.017833387,0.104116051,-0.046152233,0.00925226,-0.009701481,-0.032789757,0.034326896,0.030821679,0.036535034,0.101765464,-0.054619162,-0.02193109,0.031203167,0.048109972,0.026116649,0.085432179,0.074026483,0.059743973,0.058921182,0.063199029,-0.040223474,0.001189279,0.011922691,-0.015049139,0.070941621,-0.046462694,-0.033021066,-0.011485777,0.065355346,0.061062434,0.026827233,0.019582764,0.113585561,0.022709584,-0.071482356,-0.039207108,-0.085509343,-0.031337859,0.021285338,-0.052805667
5.83E+00,-0.010981346,-0.011730618,-0.066011713,0.110278764,0.118514704,-0.000391854,-0.095365719,0.014015866,-0.024092096,-0.003867744,0.035498103,0.046533552,-0.035950468,0.024907148,-0.004471598,0.015267929,0.056538688,-0.047863078,-0.057879176,0.036766346,-0.000512088,-0.020679986,-0.037938026,0.108962451,-0.075281661,-0.014506099,0.008607655,-0.102793907,0.009805635,-0.01022103,-0.112278265,-0.034035444,-0.034673321,-0.101871932,-0.028209582,-0.012595576,0.002415717,0.002056834,-0.050384048,-0.05227268,-0.038580216,-0.113443675,-0.04276408,0.021688414,-0.074225299,0.042198337,0.035305785,0.121890637,0.065001679,-0.051174427
5.84E+00,0.040371254,-0.073374343,-0.021490322,-0.014590118,-0.024213747,-0.109669503,-0.013180293,0.000649706,-0.011228856,0.050235611,0.06752362,0.043816446,0.025157663,0.039471121,-0.028766369,-0.002736202,0.025581625,-0.126942798,-0.025270327,0.154758659,-0.068160504,0.046300231,-0.018700637,0.060091362,0.087243859,0.025510829,-0.083103673,-0.036308644,0.038376163,0.040140002,-0.050376907,0.066271277,-0.059078315,-0.069714852,-0.104179675,0.062152922,0.026927797,-0.074665364,0.003312791,-0.074909533,0.076308764,0.097838465,0.023308552,-0.004296001,0.018189098,0.020259298,-0.03468897,-0.042849636,0.034852434,-0.011464123
5.84E+00,-0.043722482,-0.014225943,0.018808011,0.068639069,0.074440852,0.005622992,0.042702249,0.051043997,-0.000887126,-0.138878161,0.048961602,0.060272302,0.02507928,-0.003286642,0.062547987,-0.005435724,0.033234971,0.06455913,-0.007420152,0.121314971,-0.052414088,-0.072195817,-0.044569348,-0.010503536,0.019566638,0.012023548,-0.064020448,0.033450232,-0.076007621,0.053864163,0.028717743,-0.029437032,0.03110965,-0.03472263,-0.003879368,-0.010846999,0.022921586,0.016307998,0.000875832,-0.030509007,0.01352626,-0.025321645,-0.028699597,-0.021817909,0.001239239,0.068771321,0.100017268,0.061202318,-0.096811368,-0.049734445
5.85E+00,-0.031383833,0.011641402,-0.089585924,-0.006948668,0.01266708,0.024911369,0.007673279,-0.003579671,-0.044775509,0.092653013,-0.08589632,-0.01834764,0.018387667,0.008684506,0.013487975,0.12972787,-0.01757001,0.084580474,0.094816545,-0.011401365,-0.053360211,0.026153775,-0.002364365,-0.029956255,0.140270099,0.062724776,-0.009867685,0.040974446,0.035359754,0.037063829,0.002502158,0.023650862,-0.012355493,-0.014037018,0.084740236,-0.065264061,0.000799791,0.0355799,0.024081629,0.048814892,0.030835361,0.074909638,0.105832399,0.013076975,-0.005337818,-0.01138135,-0.124401524,0.009057173,0.07400865,-0.001223908
5.86E+00,-0.090457489,-0.000280953,-0.083522309,0.040768052,0.083197437,-0.032007503,0.041005385,-0.032201174,0.141686692,-0.004026321,-0.12504231,0.026918218,-0.029128991,-0.003754715,0.037502172,0.074977605,-0.065436017,0.035814519,0.017065422,-0.117816536,0.035917307,-0.077913813,0.007884331,-0.049660388,-0.030116406,-0.043818217,0.032225321,-0.109910075,0.059040379,-0.013630806,0.058982577,0.051410929,-0.014584122,-0.028753771,-0.030637595,-0.002527492,-0.024170249,-0.017450579,0.03059355,-0.031888688,0.102200708,-0.022081468,0.029815587,-0.086552693,0.00159318,-0.03043518,-0.026563196,-0.012000922,-0.034157982,0.018122835
5.86E+00,0.044383713,0.017469316,-0.011437999,0.089942921,-0.00663453,0.088161858,-0.051706431,0.046983246,0.108714879,-0.010632351,-0.060560342,0.020916652,-0.067292947,0.056602142,-0.079684209,-0.060577983,0.159212721,-0.0208994,-0.015874803,0.061351226,0.069774139,-0.096517049,0.036865428,-0.016870565,0.035391803,0.01377724,-0.029838794,0.063023106,0.05134279,0.026517581,-0.00237673,-0.037279894,0.003870571,0.005608935,-0.010335416,-0.026243443,0.026714177,0.120850292,-0.019106595,0.050905877,0.104874096,-0.03047331,-0.037465438,-0.054854806,0.063073215,-0.119633615,0.030386397,0.018521575,-0.002306087,0.038970532
5.87E+00,0.042341072,0.049164333,-0.012339255,-0.053813312,-0.045047201,0.001511607,-0.081797014,-0.017473323,0.021406773,-0.135981096,0.013672963,0.079480684,-0.027631984,0.069849777,0.06401828,-0.054045742,0.067200353,-0.020015209,0.016152013,-0.065770591,-0.027343554,0.024974289,-0.047244747,-0.004972603,-0.031543035,-0.09968136,-0.014834533,0.005330257,-0.015725339,-0.083073725,0.020394924,-0.057335907,0.020518166,-0.00949833,0.063230422,0.015211997,-0.013113356,-0.005691744,-0.01048336,-0.051265428,0.04970688,-0.05632723,-0.030673702,0.02590099,-0.098380073,-0.085077695,0.101540873,0.004411217,0.077629798,0.004449249
5.87E+00,0.075055282,-0.038459791,-0.007646571,0.085793759,0.035008365,-0.05934226,0.02464878,-0.002215944,0.085718795,-0.069499877,0.008847582,-0.00891145,-0.032389437,-0.023893722,-0.011240548,0.070689494,0.063421383,0.000259345,-0.071712998,-0.0072562,-0.089029194,0.033230467,0.03572542,-0.034366203,0.116752986,-0.008194229,0.022734675,-0.01631998,0.049182154,-0.090681799,0.049265011,0.055426895,-0.129689405,0.045734285,0.032143153,0.073802351,0.047465181,0.018574176,-0.117216085,0.03252661,-0.032084526,-0.064827309,-0.021321623,-0.023075813,0.038558037,0.031469797,-0.038343765,0.001960927,-0.01240014,0.03408475
5.88E+00,-0.012796014,0.003194605,-0.126534894,0.107047351,-0.047400683,-0.027344871,0.032279008,0.096918749,0.151414255,-0.05604554,0.054331969,-0.106362512,0.007746394,0.028479875,-0.010426238,-0.016739034,-0.010856833,0.010890929,0.050036181,-0.049853927,0.036278658,-0.022450594,0.005390126,0.027186915,-0.016901431,0.116652321,0.033342233,0.004213754,-0.016138372,-0.066293274,-0.090957569,0.041047771,-0.067714492,-0.019661285,-0.000307095,-0.082545433,-0.016684695,-0.082576347,-0.074893841,0.000277083,-0.092793505,-0.054949304,-0.032095332,-0.001951583,-0.018624191,-0.050426434,-0.003636781,-0.008573641,-0.045715463,0.006988393
5.89E+00,0.006303166,0.064633253,0.164296983,-0.054436326,0.061234381,0.002072734,0.024928389,0.061981394,-0.024868217,0.0187241,0.055345435,0.059599279,-0.043789759,-0.096936508,0.06004628,0.061918882,0.064850408,0.011593998,0.026625874,0.05335549,0.009934695,0.068619015,-0.017629793,-0.030348299,-0.104891506,-0.031910912,0.040698816,0.001932612,-0.040380403,0.094972906,-0.008757559,0.006106824,-0.007617131,0.002064272,-0.086863457,-0.015691549,-0.009099,0.052784048,-0.023156056,-0.000743615,0.130716109,0.037806224,-0.010664812,0.037360939,-0.128105213,0.016703367,0.065368132,-0.056245073,0.061534026,0.051391519
5.89E+00,-0.003210772,-0.012381463,0.136517645,0.030528517,-0.025527287,-0.059920169,0.033804712,-0.111717687,0.066579869,-0.002144275,-0.121226476,-0.008300484,-0.06588776,-0.041204426,-0.030749634,0.003063806,-0.005714903,0.032964763,-0.047269997,0.0333921,0.056311342,-0.004273576,-0.144598176,-0.004837805,0.0635329,0.047773972,0.035767287,0.093395387,0.089284079,-0.077977474,-0.025779456,0.006084965,-0.077437608,0.023557001,-0.059223277,-0.025829869,0.045526378,-0.026498865,-0.054832033,0.099290375,-0.040050645,-0.014317632,0.073020239,-0.045778742,-0.022615296,0.008461822,0.093525235,0.044812117,0.047903436,-0.03663764
5.90E+00,-0.020720708,-0.066493966,-0.011653409,0.025377453,-0.007914992,0.002564312,0.094121897,0.064287892,0.018545992,0.09180818,0.058359406,-0.01102457,-0.001068966,-0.125635858,0.024907368,-0.009393075,0.032066303,0.071656267,-0.019445514,0.030460321,0.071676954,0.024965068,0.009424618,-0.009046689,-0.033894911,0.013133603,0.141294072,0.063425294,-0.010075775,0.071606454,0.025046044,0.002269796,0.016279773,-0.089706293,-0.080277869,-0.00957995,-0.034105827,-0.005852984,0.020031182,0.019042149,-0.010150608,-0.003881624,0.044835631,-0.095659851,-0.072413328,-0.09154005,-0.066603879,-0.009450693,-0.009086775,-0.022067818
5.91E+00,-0.012903482,0.083481766,0.048025386,-0.022626582,-0.029691252,0.028778638,0.046364109,-0.046054816,0.032846664,0.013135463,0.001596224,0.017661858,-0.03144217,0.047930843,0.003400686,0.003104718,-0.015308467,-0.060650054,-0.033222874,0.082800611,-0.048058928,-0.015607622,-0.020511796,-0.004773286,-0.027032142,-0.047695192,0.093724823,-0.055525629,0.098671498,-0.11855791,0.021204119,0.010408923,-0.008117022,-0.089172778,0.079786093,0.015493282,-0.0385675,0.006991878,-0.116897123,-0.021840458,-0.071657659,0.073067014,-0.028699794,-0.014517679,0.064657648,-0.080085017,0.065909043,0.034761333,0.047859324,-0.06752129
5.91E+00,-0.031252446,-0.031084454,-0.007058183,0.089525692,0.030951481,0.049390337,0.004218694,0.02080073,0.000784131,-0.002200501,-0.049746657,0.088537595,0.098332102,-0.039048049,-0.010926093,-0.036895597,0.01531584,0.013863628,0.061583752,-0.004931615,0.046621555,-0.096408574,-0.038023485,-0.054011317,-0.012863605,0.027591594,0.104114233,-0.04927315,-0.034272493,0.01120431,-0.081428175,-0.120783643,-0.002160653,-0.001042632,0.004704606,0.031082403,0.102966353,-0.016456735,-0.041618284,-0.006949272,0.009953259,-0.000303311,-0.034996457,-0.063141946,-0.079512186,-0.089888229,-0.005216413,0.019521345,0.038156383,0.058493398
5.92E+00,-0.013264991,0.013707293,0.046348024,0.045741995,-0.003210208,0.130230727,0.113785758,-0.064486686,0.029752016,-0.098274496,-0.016829303,-0.0315262,-0.005905909,0.032106983,-0.065085411,0.066427831,0.016336039,0.109751119,0.066061755,0.087975363,-0.070851024,0.025631108,0.011035929,-0.059933025,-0.018286759,-0.109003826,-0.024523646,-0.003949705,0.043286785,0.031412715,0.010398957,0.010504859,-0.07027915,-0.055868958,0.095614196,-0.032210721,-0.079975862,0.088160112,0.057359732,0.009409153,0.129110831,0.016968093,-0.04947584,-0.037550621,0.003307398,0.104591361,0.051319094,0.074338439,0.041169982,0.011316962
5.92E+00,0.069488937,-0.044710866,0.126652585,-0.008417519,0.090121606,-0.003586572,-0.070188668,0.001865074,0.04551056,0.049853568,0.051686907,-0.006008419,-0.033585599,-0.06852886,0.003499447,0.075609597,-0.00606552,0.083857144,-0.093337138,-0.074178441,0.054108058,-0.022010028,0.041753299,-0.071726839,0.021292247,0.011071862,-0.09591505,0.07500975,0.00067893,-0.032485201,-0.009795782,-0.020964844,-0.076278431,0.007015944,-0.096305034,0.021991764,-0.035149717,-0.020845969,0.016067811,0.016166641,-0.050222798,-0.08406487,-0.022925725,0.043361784,0.011641325,0.067367188,0.014834022,-0.092976926,0.013955729,0.024337367
5.93E+00,0.088683478,0.026614727,0.097650384,0.005405544,-0.048955541,0.041244343,-0.017619753,0.044980778,-0.034708177,0.046445453,0.058438539,0.039295474,0.036450326,0.055566109,-0.042508941,-0.024410384,-0.054322821,-0.077382251,-0.167324684,0.019495437,0.045467929,-0.024906466,0.014135546,-0.05809825,0.066146074,-0.027353944,-0.043898191,-0.115212368,-0.068196162,0.044596024,-0.040468712,-0.093119591,-0.036214207,-0.024322601,-0.001938297,0.03894592,0.018693448,-0.0615376,0.005781356,0.016295913,0.038180422,-0.124085411,-0.007852314,0.099942947,0.018560238,0.093361682,-0.012719865,-0.009491034,-0.117887074,0.03367505
5.94E+00,0.037182564,-0.085427724,0.059557258,0.001251574,-0.021945386,-0.133747732,0.009465436,-0.063959712,0.084942069,-0.021741912,-0.047848598,-0.070094273,-0.010432512,0.008782767,0.04599225,-0.098905783,-0.007051918,-0.005532965,-0.031756385,-0.013189361,-0.05237694,-0.12200849,-0.047396661,0.044450041,0.107813489,-0.025441152,-0.034456887,-0.009755923,0.184806383,-0.055933094,0.000944412,-0.031385647,0.005620712,-0.057749371,-0.008183259,-0.026284627,-0.028487499,-0.000120369,0.057292545,0.006987422,0.036001699,0.004627955,-0.074715842,-0.004513998,-0.016173119,-0.054939988,0.099591113,-0.082897914,-0.015832731,0.038393049
