Fp1;F3;F7;T3;P3;T5;O1
0.374380345;0.623855485;1.165873136;1.34118426;0.32795519;1.595500416;1.424694112
0.572355261;0.626432082;2.351075187;1.356164365;1.985204732;3.253181773;1.319141324
0.248910191;0.553723793;-1.122529242;1.022187617;1.968050401;1.885069653;0.851254779
0.333395652;1.097461994;4.1086718;1.714986944;0.963541186;1.947386842;0.679874951
0.122975445;1.169965364;0.976267988;1.298848667;0.825518076;0.917874939;1.451355854
0.571216536;1.036754942;4.200285114;1.751455241;2.544246316;1.537311086;1.117307723
0.171717591;0.396286988;-0.584633794;1.356841269;-0.322162525;1.903998875;1.426581382
0.751064212;0.117710532;-0.94139146;1.543587481;1.13798898;1.317760504;1.594319773
0.427629572;0.585974339;0.592471263;2.066727827;1.890766373;1.465525276;1.669608767
0.502064005;0.45564676;1.406593477;1.482580422;1.542470504;1.274937661;1.513676769
0.896384899;0.683938796;0.110262772;2.000445842;0.680404576;3.297202268;1.107621397
0.902788814;1.872688937;1.187218388;1.518972608;1.766226229;0.891472753;1.643307709
0.373725035;0.239458976;-1.149936761;1.423221409;1.750355016;2.083346826;1.41007992
0.209989142;0.368910802;-0.868284059;2.008632416;3.746327896;1.683448;1.352877237
0.566384534;0.404241237;0.113205222;1.898461326;1.568317061;1.90586992;1.107436028
0.320465909;0.544171583;0.810011302;1.865425167;1.379418794;2.250608962;1.511065899
0.185563251;0.872756707;0.561437524;1.314702115;0.709170174;1.451382148;1.240438725
0.832723678;0.848031838;0.890277673;1.954095657;0.668611893;1.924380115;1.298562682
0.903114912;0.311289418;2.021217024;1.536893277;0.441327882;2.226384682;1.240714925
0.446732031;0.292104464;0.486652378;2.302653965;2.359021694;1.608659349;1.310090135
0.164194566;0.739487444;6.607594916;1.483231916;1.476482714;1.278471942;1.526657283
0.693011575;0.48525582;0.194817851;1.605886741;0.996794854;2.230811222;1.302817026
0.339826978;0.632428133;0.026410622;1.398637097;2.580339303;1.729463503;1.5475238
0.593242656;0.949433203;0.230545796;1.115268777;-0.421575619;1.935353903;1.155390604
0.379966114;0.858621361;-0.259168187;1.286672998;2.401389558;1.753009142;1.16494273
0.098549122;0.712019285;0.443129178;1.881187639;1.034713261;1.62005005;1.365548101
0.232285222;0.256989053;0.33557003;2.016082112;1.686694939;1.544883282;1.615076829
0.27521317;0.686604029;1.660777014;1.64766159;1.026233519;1.75424666;0.839342857
0.264958948;0.50001424;-0.184488952;1.215591101;0.506116659;1.094756408;1.11271355
0.945412133;0.709155338;-0.862884659;1.709822369;-0.470288531;1.766398622;1.508457939
0.515093534;0.318427792;-0.137200523;1.181676876;1.204600824;2.193618052;2.101456671
0.464579243;1.059616649;1.210546501;1.601041555;1.028082604;1.231332787;1.729900742
0.545524895;0.958655212;0.642674551;1.276065423;1.763227102;1.541354111;1.177923254
0.500054525;0.273674907;-0.344105681;1.836244418;0.642758367;1.29534312;1.757857146
0.10793441;1.298964764;-0.072569584;1.324783365;0.923871601;1.440998205;1.612151377
0.356715097;0.378795875;0.662029597;1.72606438;0.919264731;0.714570686;1.140312849
0.429931908;1.292966125;0.043910875;1.561315423;0.557267561;1.907360032;1.880330767
0.456211148;0.574516946;1.045606188;1.555976827;1.713051663;1.342627793;1.44701676
0.155466387;0.657210404;0.466859838;0.865433614;0.021517326;1.157100284;0.868421188
0.074335043;0.188826757;0.86648989;1.504836724;1.089881981;2.966356701;1.442330822
0.069339206;1.698778836;-0.206604821;2.163129899;-0.14939602;1.588011601;1.153873417
0.84525071;0.237651041;2.640303658;1.724673169;1.118854628;1.713040963;1.548723605
0.497924403;0.322778599;-0.111596639;2.065686733;-0.012468354;1.788319654;1.017830179
0.177751985;0.780385947;1.734991002;1.048035466;0.192385396;1.41838895;1.196819758
0.801644576;0.986020364;1.904922335;1.677202004;1.357804386;1.790200495;1.318913301
0.239034479;0.410595947;-0.792030152;1.909259301;-1.028575308;1.842129875;1.154453854
0.440643379;0.292766933;0.263345148;1.640882076;0.999632226;1.530499734;1.443546563
0.234508144;0.88938931;1.214396589;2.053255389;1.382792906;1.776292449;1.418600428
0.869872775;0.580023519;-0.661276854;1.573111239;1.536089629;2.544107648;1.546723192
0.524136032;0.583851786;-0.768865189;1.392392653;2.074573522;1.345962536;0.899276439
0.2959618;0.381472461;-0.366331479;1.88242793;1.166330316;1.125271874;1.430633607
0.948246922;0.528153801;0.313020249;2.292605265;1.547762928;1.555800084;1.034580759
0.17935637;0.438303153;-0.33316646;1.229716887;0.82201589;1.337172305;1.074756152
0.302804638;0.694987081;-0.07187536;0.871433144;-0.703104751;1.667817176;1.113570774
0.935500665;1.408640684;0.155731117;1.903865865;1.828840227;1.829297192;0.672129521
0.379833167;0.634395921;2.655308939;1.531191333;1.836448313;1.436910236;1.642506514
0.210348516;0.546900628;0.313854246;1.283437034;1.184934196;1.537582037;1.654187202
0.36030285;0.705931129;1.221911615;1.159462419;1.22758744;2.821236746;1.373135239
0.835851621;0.230107746;0.029172021;1.467417664;1.121809894;1.846087485;1.472279776
0.269423377;0.694135608;0.419659749;0.81717447;1.702585483;1.347731262;1.596677479
0.668693311;0.835924032;0.759841384;1.752745569;1.232408826;1.370418607;1.47288458
0.302893687;0.71106969;-0.336073881;1.102695381;-0.003895302;1.390299302;1.411257247
0.539328183;0.955242987;0.599792393;1.364866188;2.540475956;1.658821598;1.1537901
0.812363493;0.304877993;-1.131282446;1.256439871;0.948589933;1.818096437;1.015200277
0.421181167;1.151090557;2.451075279;1.837774838;1.517616105;2.336414907;1.222364275
0.299706477;0.559592511;2.48850967;2.171604006;1.525992436;1.130806699;0.85846352
0.191234995;0.784163603;-0.220088008;1.959069862;1.729902213;0.917882592;1.417839543
0.612580312;0.700622104;2.579967671;1.233152827;1.761882953;1.279090374;1.612381702
0.093727192;0.485869682;2.072371101;1.460615182;-0.609051794;0.856753704;0.717129759
0.327639556;0.360219938;1.990800083;1.303502008;1.119304409;1.229481955;1.820389618
0.709867019;0.471604151;0.359193849;1.471048995;1.314352347;2.211873328;1.069221075
0.461519539;1.012726641;0.514137927;1.816549635;1.215305541;1.714720901;1.014707166
0.185888655;0.539565528;-0.583881201;1.447053065;1.843492667;1.299813266;0.96028005
0.423783869;0.423009538;1.599657759;2.260590687;0.4573017;1.664631438;1.204257201
0.246438996;0.794527994;2.092144397;2.26418417;0.917426044;1.33761046;1.513428216
0.301607141;0.803584461;2.479564507;1.720813581;1.222411102;1.34362656;1.34898731
0.736910815;0.691496051;-0.344465789;2.008207829;2.502358746;1.845129884;1.517530442
0.761333675;0.39680042;-0.034161647;1.34547457;-0.59081996;1.325882224;1.381781676
0.494507764;1.083570626;0.41584595;1.31896014;1.030260742;1.635005762;0.912196186
0.230779627;0.636540341;-1.16292131;1.767650068;2.590086055;1.982094597;1.478714129
0.187010363;0.191190432;0.234849946;2.478585436;1.427475056;1.822645784;1.640412535
0.376589803;0.488426673;-0.024353432;1.321507422;1.855952278;1.66353337;1.214304035
0.668620676;0.583460253;3.031369266;1.500034623;1.267303128;2.194281142;1.91340438
0.96688327;0.381993456;0.383913639;1.917438026;1.084868169;2.007960921;1.25381711
0.280444223;0.52696296;-1.379995131;1.957342623;-0.481979214;1.288295461;1.103464034
0.679317166;0.780989997;0.522457067;1.712670052;1.925999278;1.789947936;0.961113673
0.177548757;0.567896163;2.329815967;1.308271459;0.36050698;1.93567064;1.286579225
0.632148214;1.117990789;-0.60466194;1.264882869;1.514448651;1.355347312;1.059003221
0.476899822;0.915659966;-1.015040744;2.178314699;1.192022671;1.211617303;0.852666588
0.334955485;0.325863333;1.865655906;2.118482774;1.105439973;1.694902088;1.39559295
0.384626354;0.484970334;-0.956830476;1.322800378;2.326233036;0.920963676;0.907949216
0.597736696;0.632632801;1.180444946;1.546949565;-0.824143356;0.964288146;1.191844956
0.324312073;1.35925055;-0.127267796;2.626082734;1.007600186;1.43547231;1.480093459
0.407866186;0.586743164;2.08433042;1.83710604;1.238306052;1.895918485;1.619471856
0.647167096;0.416478758;1.616165942;0.957595014;1.111425163;1.41280645;1.355846731
0.364818687;0.929140351;4.043202978;1.360934759;0.81556945;2.00822424;0.767256781
0.814565616;0.862906098;2.331020082;2.144142451;1.645500235;1.000961744;1.284114019
0.624085507;0.257322896;-0.362029978;1.388722849;0.617815883;1.968839045;1.808653783
0.438443176;0.378105378;0.315485457;1.958160526;1.122689987;0.843627008;1.035004259
0.459310363;0.401726612;2.916756824;1.847530875;-0.045588524;1.261411723;1.642384226
0.43538653;0.413903863;0.412481027;1.11467671;0.113854841;1.970567898;1.382015691
0.588790254;0.695987879;-0.457544318;2.498084656;1.625021137;1.873133094;1.534744311
0.290528282;0.477683163;0.688670268;1.439627342;-0.206127958;1.47961756;1.398912978
0.369644633;0.351557692;0.008769661;1.031879048;2.198626069;1.641967639;1.387026237
0.757129285;0.557730335;1.669114049;1.770362466;-0.372071126;1.402384834;1.475681594
0.469961705;0.597450566;0.370730193;1.84564271;0.358822306;1.884023279;1.32474924
0.447961305;0.880535176;2.148579658;1.189683656;0.314043132;1.335509946;1.125161612
0.727021251;0.20835854;2.005798653;1.516041245;-0.818569334;1.545940834;1.338266772
0.336513962;0.869385812;1.176335466;2.124429985;0.413752364;1.451354801;1.339329996
0.8323689;1.137351452;-1.366527599;1.666185787;-0.47154701;1.113094928;1.714937356
0.489648728;1.467552687;-0.381620635;2.083216552;2.941538287;2.256973036;1.109243503
0.644322603;0.44324876;1.279434767;1.751338462;0.474482384;1.323781514;1.367836237
0.731215301;0.841670515;-1.164348648;2.06738603;-0.282965444;1.643321696;1.380975764
0.329614367;0.388997583;2.202018501;2.288859059;2.085480275;1.574589508;1.112537249
0.600680546;0.566864148;-0.097030721;1.754752459;1.657557022;3.666174928;1.706509678
0.317697563;1.00198066;-1.091937438;1.645969493;1.372547982;1.98347777;1.366820741
0.91285844;0.263459168;0.225444163;1.23485148;0.712705867;1.529210781;0.897080701
0.836041149;0.940890994;-0.501387366;1.760957371;0.135442483;1.778801925;1.221120917
0.654119762;0.674541533;0.505512831;1.904517687;0.426930455;1.851717516;1.565399158
0.529223485;0.496879754;0.843030396;1.559410975;0.770345786;1.746057427;1.023778092
0.596846663;0.739735495;2.107951201;2.04853637;-0.680343311;1.331869929;1.407632808
0.146780396;0.602623122;2.023122329;2.082129144;0.738832254;1.193668795;0.810037926
0.409208589;0.534463031;-0.303545108;1.962590653;-0.135264384;1.960487776;0.818281598
0.597421327;0.361443262;0.448239545;2.326698144;0.438258384;2.454524887;0.878022087
0.369152597;0.321402038;1.220088911;1.761102936;-0.578773681;1.359282511;1.328526446
0.661308403;0.35071904;-0.088956904;1.215848458;-0.979356937;1.124092151;1.746588275
0.259328383;0.731239507;3.653614249;2.30848144;1.884798442;1.233848512;1.883117254
0.419091634;0.865059374;-1.115501328;1.447986182;1.323866716;1.57449227;1.694392192
0.633812911;0.937575374;-0.061124072;1.504055156;1.654668304;1.714199317;0.83231813
0.304032908;0.274955087;4.972765731;3.110907385;0.093799114;1.330330596;1.281741625
0.303610506;0.500915152;0.453032659;1.439272643;0.006408081;1.01522968;1.196009763
0.550692603;0.68547689;0.352617036;1.079248357;-0.05031879;2.588094092;0.929087836
0.333621175;0.617119456;0.626866059;1.579956926;1.009613073;1.747424889;1.150484243
0.438580056;0.632392846;0.039182812;1.669261861;0.93853632;2.793936138;1.666200693
0.169495254;0.888836126;0.340184966;1.71557645;1.361086267;1.700022535;1.434083399
0.126834595;0.81871592;-0.673266763;1.328870091;1.509890939;1.802720969;1.341824659
0.851176111;0.493511798;1.919779771;1.764302349;0.855646885;1.489972696;1.440759635
0.488046064;0.148845515;1.01420391;1.59779171;1.195380119;1.836799371;1.45412089
0.757835078;0.716592539;2.702028574;1.65714857;1.882041935;1.699987592;1.40258232
0.278146541;1.311225231;1.416182761;1.739799261;-0.857532714;1.820723378;1.41172732
0.932997763;0.486806076;1.780873041;1.173889721;0.657260991;1.550086612;0.976965177
0.87172313;0.595780617;0.828325872;1.92120232;2.215121122;1.628563898;1.063400058
0.175478716;0.826623338;1.237681917;1.91401232;-0.871329151;1.38491969;0.91971649
0.261217439;0.574819417;0.437952353;1.654687916;0.833604079;0.708055584;2.102256668
0.871839686;0.533979889;3.653271304;1.713285885;1.898035178;1.889188802;1.160240122
0.101460989;0.480370185;-0.257006856;1.321054791;1.783723999;1.9043483;1.565051154
0.00525962;0.138172293;3.028270682;1.512612897;-0.556982184;1.814256404;1.414470309
0.524505877;0.439580789;0.792134661;1.186933003;0.253586731;1.599146119;1.64018674
0.348788689;0.241819804;-0.854663663;1.325764727;0.548379253;1.571113109;1.841569531
0.550550722;0.440357939;0.773075637;1.645571715;1.120568657;2.545856201;1.895354066
0.58034508;0.95148656;0.634356193;1.721982451;1.306742621;1.586554393;1.508854084
0.766181723;0.886807895;1.77704279;2.679207208;-0.433842158;1.469325663;1.811997042
0.885117434;0.797991556;0.260803281;2.012205514;1.359178665;1.397744897;1.573890179
0.402642552;0.743355376;1.068249926;1.544802303;0.784007943;2.053273135;1.687876125
0.472332292;0.40333361;4.101317108;1.677286903;1.027495621;1.468445911;1.072767083
0.563034286;0.484531926;3.160909114;1.432536379;-0.789876523;1.340232554;1.437630473
0.263567115;0.273337176;1.200125238;1.47058671;-0.481064506;2.391009942;0.95334187
0.563270356;0.24782018;-1.224583812;2.059322212;0.98099396;1.555461706;1.247414825
0.603776121;1.506204403;1.516274667;1.174772505;1.339854112;1.320879402;1.724295882
0.367376706;0.922297539;-0.11211929;1.369444745;2.787452436;1.625839653;1.288292371
0.137142823;0.621742463;-1.15840978;1.716138531;0.624468842;2.120915196;1.076890727
0.660488183;1.352631881;-1.279436381;2.155163838;-1.36068652;1.740966749;1.603382538
0.059923536;0.357106926;0.942955678;1.508643187;0.920182792;1.604893373;0.869852423
0.5110545;0.671887343;-0.32051898;1.324296539;1.35286857;1.878176707;0.687043952
0.433697624;0.967856061;1.271011393;2.685959917;1.729209749;1.629690619;0.984342023
0.46199294;0.436688635;1.17058389;1.329535241;0.398512338;2.20676951;1.725606912
0.291145957;0.245833891;1.691185921;1.516428988;0.582499649;2.028434903;1.027307273
0.507951108;0.757757297;1.267298891;1.408047038;1.025949559;1.732370068;1.20143165
0.410350724;0.306366029;-0.369665778;1.873442297;0.46311678;2.081588243;1.697254084
0.536706798;0.690412608;0.177980768;1.301956189;2.232672669;1.543915759;1.187482108
0.818126683;0.606656639;1.811665537;1.867262775;-0.503328833;1.243883781;1.936906905
0.061417686;0.403415566;-0.220838803;1.915517964;1.81807074;1.697920399;0.634767661
0.312833835;1.464648956;1.106007148;1.342179991;2.63077804;1.16570953;1.487981547
0.867578609;0.570068324;-0.750431057;1.502937844;-0.422743557;1.553051755;1.278373648
0.56583087;0.236762668;1.236361092;1.077473936;3.748120467;1.667990775;1.552636042
0.361209725;0.290764587;0.263496165;0.964625221;-0.551468579;0.93023439;1.708974829
0.648211059;0.714775089;0.908738708;1.155940723;1.946078654;2.598878975;1.519121846
0.278233921;0.525966758;-0.035879427;1.244414082;-1.06661727;1.873448012;1.238726509
0.630221829;0.537120198;-0.272937973;1.648011716;1.751019826;1.771149216;1.417154264
0.396539944;0.876212684;-0.379421965;1.850375019;3.813825889;2.617911973;1.088949591
0.789613182;0.564206025;-1.251022259;1.82407626;1.659529746;2.062425703;1.381153769
0.2596249;0.905866804;0.036634678;0.836182874;1.162999211;1.366810339;1.146665706
0.457868367;0.485327364;0.279916226;2.373227273;-0.126144647;1.367820993;1.472367269
0.623527375;0.281909535;-0.16509457;1.248431442;1.462235901;0.82063279;1.776455261
0.344325841;0.458783284;-1.094439958;0.885378691;1.90164251;1.486727407;1.58838798
0.188266884;0.598789444;0.825145914;1.790716253;1.051399399;1.670649502;1.525852356
0.683742669;0.849685039;3.233129382;1.579330912;1.749544028;1.801598611;0.767962373
0.879741371;0.265342226;0.182203147;1.742100894;0.899582526;1.490300399;2.121712993
0.430416891;0.313944088;0.727849204;1.151477437;1.695073632;1.576266656;0.848303141
0.190979645;0.371161037;1.014344504;1.990652383;2.198522934;2.067861517;1.832936256
0.457105792;0.329361609;-0.196534846;1.087195806;0.115301918;1.773623672;1.628541993
0.69106796;0.649079623;0.283073354;2.759163189;-1.956452814;1.297902284;1.584139524
0.429452346;0.654297372;2.162078187;1.722991351;-0.828741685;2.117285284;0.602086386
0.3089497;0.489475663;-0.938055153;2.473675944;0.557564072;2.013579723;1.311275936
0.591074307;0.481508429;-1.176072712;1.507479256;1.774578874;1.458995081;1.247867873
0.062482475;0.997675061;1.573539099;1.895131907;2.471223574;1.545984294;1.68268637
0.123186791;0.340488428;-0.345599776;1.616632798;1.517057686;1.744498838;1.351001438
0.268491702;0.24117854;-0.415184901;1.226404417;1.366143244;1.04114199;1.484059017
0.633563667;0.294276845;0.058193036;1.826473358;1.642177343;1.9629726;1.284167328
0.324674356;0.800730357;0.661249433;2.159726175;1.202362508;1.237604469;1.960820388
0.433910722;0.882738395;4.215237999;2.17999131;0.491417609;1.448036008;1.724387923
0.530422817;0.454602796;1.266520557;1.58405411;1.507703916;1.724035488;1.094969068
0.613457846;0.551633289;1.004893598;1.668574788;1.423392289;1.762239552;0.95773741
0.709520191;1.388824351;0.627731399;1.560785598;-0.643044287;1.654948958;1.049715921
0.383878328;0.505007029;-0.596753585;1.65976376;1.197446004;1.814191115;1.646267905
0.304517957;0.254539118;1.466883571;2.024288992;1.221527899;1.035629072;1.858161611
0.385691166;0.465952821;2.066932777;1.507480546;0.790642276;1.181621073;1.956822604
0.653865028;0.42835033;-0.671493255;1.907971961;0.924530215;1.930402374;1.006941126
0.29742676;0.665887749;0.322450537;1.423904983;1.011141663;1.882359988;0.791658388
0.032930329;0.627352148;1.346380193;1.680551455;-1.355762635;1.938379469;1.498721338
0.70017689;0.830136018;0.692442409;1.477892371;1.610701569;2.044577789;1.363407304
0.34135175;0.867853958;0.877164616;1.500019246;1.06538113;1.8523107;1.096991626
0.258155876;0.598886376;1.273176219;1.551145371;1.993360834;2.043243169;1.235592731
0.157696327;0.533737721;0.383003611;1.391280586;1.007314755;2.366082226;1.144882207
0.680282485;0.134449524;-1.002297275;1.306269919;0.26465113;2.614184786;1.442325001
0.742384955;0.359822127;-0.165973904;3.660288366;1.735069886;1.724506527;1.394435281
0.310576116;0.734042646;-0.465827611;2.113738075;2.893292455;1.526572668;1.679858442
0.766557429;1.126984455;0.04389096;1.2019524;1.480885339;2.196416136;1.302070738
0.678340222;0.177881776;-0.376826839;2.06405711;-0.437592589;1.906947853;1.785785141
0.192115977;0.314690801;1.057599392;1.602869503;1.05349079;1.286442894;1.402618181
0.25650332;0.503765685;0.38744561;1.916140571;1.191723895;2.367526784;1.486206477
0.511819289;0.14214141;-0.353738446;1.47378389;1.642092464;1.806452278;0.861045549
0.456138533;0.523919011;-0.020362304;1.836112043;0.503306379;1.059985013;1.724729264
0.541581697;1.257574234;-0.474487809;1.376178677;2.9381182;1.208811857;1.360317836
0.533372907;0.483460624;-0.264537853;1.285240711;2.679903884;1.689103858;1.125078035
0.647939689;0.962583414;-0.312811365;2.238525322;0.169727954;1.147497915;1.389429351
0.176017127;0.447940198;-0.338366725;2.116935325;0.454811611;1.740416265;1.669932944
0.390807493;0.871725268;-1.071903921;1.606623451;0.316413005;1.841952035;1.692224689
0.90136227;0.513805491;1.324366354;1.275267116;0.393776974;1.758650977;1.210550217
0.853473446;0.889644474;-0.311793139;1.912801328;-0.539913472;1.482966083;1.558696262
0.385691069;0.39535201;-0.302943725;1.649035284;1.512593515;1.101501979;1.009043485
0.181115334;0.3309692;0.386851962;2.318000864;1.789579348;2.441588642;1.350627573
0.28662573;0.464335478;0.595177523;1.662784583;1.690363581;2.26705412;1.366951373
0.703954452;0.659128026;-0.389674161;2.213669698;-1.110875187;2.470651427;1.229501413
0.525172609;0.923228995;0.791393014;1.175259272;2.377511188;1.535063452;1.177552718
0.227851131;0.957099294;1.224580522;1.7341471;1.678130134;1.642764769;1.438713837
0.288469884;0.796355516;0.508969615;2.213015055;-0.458077842;1.105699162;1.971019445
0.694876802;2.119968336;-0.384398248;3.175309032;-0.191454602;1.718177368;0.856889516
0.476714056;0.822725597;1.589299343;1.938678419;-0.824437341;1.803376334;1.426086514
0.437525413;0.85254548;2.215835049;1.705971886;0.818583965;2.443064155;1.532572596
0.603479869;1.097259874;-0.059129746;1.749466006;3.178924394;1.429313365;1.433827331
0.795051283;1.017815229;-0.398867548;2.284409251;-1.879371709;1.857809637;1.053472272
0.458556006;0.765887124;0.421305752;2.036962747;1.489135762;1.393035243;1.793180593
0.644611923;0.641697839;0.213699827;1.656002818;-1.289235076;1.598138773;1.541221641
0.881936055;0.6941564;0.568561999;1.173464542;2.165232563;1.354367418;1.586810829
0.559830724;0.131421221;-0.720371577;1.90587237;1.619358006;1.935305775;1.665215158
0.638737578;0.142594888;-0.542058675;1.876541214;1.997379178;1.608052052;1.511183937
0.641509267;0.652225619;0.043892707;1.233567675;0.69358732;1.371724529;1.558410232
0.467666855;0.372697231;-0.249321452;1.326135687;0.588111683;1.415425816;1.692982268
0.962764125;0.710295221;0.743534822;1.187749675;0.352119803;1.40048064;1.519698931
0.567140107;0.36459091;-0.546542697;0.978113724;1.019452779;1.733241983;1.391894819
0.244158279;0.796062376;-0.268662069;2.808606963;0.656447338;1.294970621;1.29415474
0.864295502;0.57526298;0.842093023;1.184945659;0.987921337;1.386096781;1.315115519
0.700300492;0.521183924;1.705367731;1.210185146;3.58375326;1.812050699;1.139882795
0.131165595;1.530590468;1.665270981;1.806676147;0.92290547;1.242228044;0.947179699
0.512474134;0.605744505;1.239074552;1.634655159;1.736104779;1.423006846;1.459528022
0.71700506;0.206820464;0.379191948;1.359874484;0.262125227;1.764298759;1.535545444
0.832188461;0.728250032;0.744271584;1.518521786;-0.028583172;1.198548944;0.866998757
0.567666937;0.44205762;2.600124086;1.42031507;1.971607669;2.358518236;1.853623281
0.346558097;0.193026121;1.413449281;1.902504713;2.427539494;1.587759411;1.083048055
0.092602388;0.487569918;1.673421316;1.733116854;0.706157669;1.109011622;1.475717036
0.612988922;0.526077785;0.773555986;0.874403043;0.208413011;1.291986304;1.107421463
0.293801367;0.329774572;0.079752291;1.948848131;1.5054754;1.410338775;1.094632841
0.117632008;0.536989564;0.755341786;1.327368611;1.18867612;1.682718881;1.663874257
0.472142195;0.119014702;3.083023004;2.045877813;2.411633017;1.382453228;1.55453733
0.255383728;0.832255228;0.412602602;1.516004799;1.968621131;2.446958323;1.399660295
0.434072096;0.571556434;0.258960116;1.396767842;1.016891707;1.379669945;1.060666009
0.850688989;0.938188424;0.651511722;2.187036799;1.23197351;1.327477211;1.574396867
0.647728432;0.624820627;-0.664320119;1.177216074;0.202519945;1.316853389;1.485504349
0.250582368;1.009670165;0.466003966;1.604077136;0.573452379;1.810302462;1.758352931
0.566714736;0.37642649;1.989862685;1.143657144;1.440599185;1.897140243;1.739622969
0.599089641;0.505302508;-0.056451874;1.761905729;0.392151565;1.838418537;1.696311051
0.21008119;1.326044549;-0.207571309;1.706866476;0.424237283;1.847213495;1.566313159
0.561126156;0.945912781;3.119206132;1.777517664;1.778534853;2.785470011;1.827942055
0.741746804;0.406930808;1.632201214;2.127479112;-0.033719627;1.785275553;1.522008305
0.38559064;0.308532293;-0.232871873;1.956980548;1.092283329;1.743395654;1.618852964
0.078050372;0.675883514;7.29048676;2.293693955;0.161530262;2.050605373;1.501174239
0.600859629;0.297085167;1.856943172;1.417989615;1.276620238;2.85717444;1.34679485
0.258869307;0.859400943;-0.206988789;1.949674295;0.886862738;2.00770357;1.412146047
0.45418141;0.240583411;2.521449991;1.66985849;3.094247744;3.061562367;1.498634756
0.670671615;0.850804369;-0.586781499;3.211202262;1.458039468;1.388528978;0.947439282
0.359515183;0.367572478;0.740813695;1.881878586;-0.118426919;0.981533876;1.304665521
0.503039725;1.18623662;-0.531228349;1.426880719;1.848507373;1.667266099;1.603890185
0.627973271;0.995021393;-0.253478586;1.765250016;1.431783022;2.163286392;1.370977797
0.623879169;0.758639668;0.246717882;0.97892735;0.600663033;1.8645635;1.726907794
0.27278722;0.096804271;0.502922271;1.1864815;0.438988256;2.544549731;1.718846411
0.391563932;0.107940037;4.511067268;1.221585832;0.067655532;1.314130723;1.116188894
0.720124211;1.048076108;1.898019309;1.352724649;0.227163829;1.719702226;1.171104284
0.5811964;0.937990391;1.055281674;1.416376434;1.629882868;2.314803047;1.215098235
0.544640155;0.878800563;-0.155260769;2.037328816;2.139735479;1.492976387;1.237434676
0.545304853;0.687681087;0.478507509;1.298268709;-0.392576777;1.866559603;1.830922885
0.814927293;0.466421916;-0.475121853;1.495230526;0.70908073;1.515392392;1.291136355
0.661166699;1.499590138;0.25581067;1.203007684;2.063048731;1.405254026;0.92404721
0.217814646;0.494055574;-0.596965458;1.186543539;1.064769086;1.35176244;0.875615353
0.611291882;0.733555671;1.355365163;1.832598572;2.755391481;1.365105896;0.884273415
0.453173414;0.966400485;-0.237366755;1.339818538;2.490088767;3.372840837;1.08667052
0.691821683;0.594206954;2.248338078;1.326240241;2.314944746;1.489675974;1.442232623
0.653520399;0.757502805;-0.006265512;1.98488809;1.056545238;1.732595935;0.966755287
0.696006141;0.571085815;0.283327796;1.816662927;0.846320869;1.553814562;1.850678721
0.251346525;0.422272863;-0.124366503;1.860703945;0.350599369;1.741925605;1.744923784
0.198101434;0.943487257;0.138903932;2.132246529;2.035838698;1.46154335;1.57657391
0.750754329;0.570814365;3.285254919;0.871137194;1.825625073;1.057280008;1.18650582
0.296617963;0.797809292;0.732665984;1.358764939;0.611953915;1.526645254;1.920510637
0.596423837;0.502566201;-0.34480298;1.917541154;2.956372605;1.423402569;1.064627416
0.866325231;0.901628413;0.187975506;2.62915391;1.111546152;2.006563036;1.273911422
0.26215676;1.103771197;0.358123852;1.446208749;-1.412303602;1.619114052;1.410259783
0.265397145;0.069314309;0.083998317;1.551573907;1.503852832;1.90464913;0.853861557
0.552873695;0.495560032;-0.535744786;2.120386121;1.253116507;2.155186492;1.238792261
0.476180891;0.843100658;2.45626041;1.957908879;1.044636225;1.59590344;1.401771316
0.158586706;0.404156031;0.642807753;2.030077076;2.223034569;1.209863882;0.784254684
0.664686922;0.524105313;0.125479527;1.575320032;2.092984052;1.999384997;1.827119779
0.478071229;0.859121922;-0.662961079;1.704089831;1.063622527;1.401342354;1.543317708
0.797437499;0.379425787;-0.363296346;1.470434798;1.579684916;1.498823377;0.955023769
0.57087963;0.642813686;1.350104109;1.421490508;0.082023255;2.16613641;1.791080869
0.719659549;0.541929209;1.03812773;0.913169805;1.560187431;1.30652465;1.252234591
0.064961444;0.809682482;0.754974433;1.280364293;0.156104147;2.211070837;1.324046541
0.715837778;0.981403514;1.54091164;1.466877584;1.312895982;1.435500054;1.281929006
0.673599491;0.712935211;1.766539825;2.013196498;0.880913048;1.485489719;1.400679517
0.656521994;0.402411107;-0.639020027;1.718608558;0.856339909;1.987062866;0.707797154
0.22251303;0.597001058;-0.704516738;1.126677798;-1.762208155;1.637473046;1.796405093
0.649086063;0.524376031;-0.863699466;2.772665008;2.260819498;1.587054463;1.69469141
0.808411449;0.688319672;2.276388731;2.283101072;-0.952187;1.769133159;0.791276038
0.511427224;1.792466857;0.677401991;2.448390652;1.507397093;1.294874796;0.834082094
0.954984608;0.615759802;-0.264716674;1.376013343;2.740713854;2.675205239;1.492811782
0.237114371;0.440898451;-1.195851625;2.478768479;1.972131443;1.976310185;1.603988321
0.723451013;0.471380848;0.264264259;2.37418096;0.911984805;2.109048261;1.421259563
0.173689613;0.348531665;-0.422502125;1.333736878;-0.270129165;1.791281654;1.313908368
0.327436438;0.424641012;1.280691147;1.902085188;0.762358264;1.265615169;0.924675788
